time,expected_response,group,method,name,proto,scenario,status,tls_version,url,value
2022-02-02T09:12:25.403835400Z,true,,POST,https://api.istio.testament.arrowheadgs.com/api/Account/Login,HTTP/2.0,default,200,tls1.3,https://api.istio.testament.arrowheadgs.com/api/Account/Login,29.7864
2022-02-02T09:12:25.439803200Z,true,,POST,https://api.istio.testament.arrowheadgs.com/api/Account/Login,HTTP/2.0,default,200,tls1.3,https://api.istio.testament.arrowheadgs.com/api/Account/Login,35.9678
2022-02-02T09:12:25.469514500Z,true,,POST,https://api.istio.testament.arrowheadgs.com/api/Account/Login,HTTP/2.0,default,200,tls1.3,https://api.istio.testament.arrowheadgs.com/api/Account/Login,29.7113
2022-02-02T09:12:25.499589Z,true,,POST,https://api.istio.testament.arrowheadgs.com/api/Account/Login,HTTP/2.0,default,200,tls1.3,https://api.istio.testament.arrowheadgs.com/api/Account/Login,30.0745
2022-02-02T09:12:25.528997200Z,true,,POST,https://api.istio.testament.arrowheadgs.com/api/Account/Login,HTTP/2.0,default,200,tls1.3,https://api.istio.testament.arrowheadgs.com/api/Account/Login,29.4082
2022-02-02T09:12:25.559657200Z,true,,POST,https://api.istio.testament.arrowheadgs.com/api/Account/Login,HTTP/2.0,default,200,tls1.3,https://api.istio.testament.arrowheadgs.com/api/Account/Login,30.1386
2022-02-02T09:12:25.589276200Z,true,,POST,https://api.istio.testament.arrowheadgs.com/api/Account/Login,HTTP/2.0,default,200,tls1.3,https://api.istio.testament.arrowheadgs.com/api/Account/Login,29.619
2022-02-02T09:12:25.605972100Z,true,,POST,https://api.istio.testament.arrowheadgs.com/api/Account/Login,HTTP/2.0,default,200,tls1.3,https://api.istio.testament.arrowheadgs.com/api/Account/Login,16.6959
2022-02-02T09:12:25.649582400Z,true,,POST,https://api.istio.testament.arrowheadgs.com/api/Account/Login,HTTP/2.0,default,200,tls1.3,https://api.istio.testament.arrowheadgs.com/api/Account/Login,43.6103
2022-02-02T09:12:25.679899800Z,true,,POST,https://api.istio.testament.arrowheadgs.com/api/Account/Login,HTTP/2.0,default,200,tls1.3,https://api.istio.testament.arrowheadgs.com/api/Account/Login,30.3174
2022-02-02T09:12:25.709754400Z,true,,POST,https://api.istio.testament.arrowheadgs.com/api/Account/Login,HTTP/2.0,default,200,tls1.3,https://api.istio.testament.arrowheadgs.com/api/Account/Login,29.8546
2022-02-02T09:12:25.822455600Z,true,::teardown,POST,https://api.istio.testament.arrowheadgs.com/api/Account/Logout,HTTP/2.0,,202,tls1.3,https://api.istio.testament.arrowheadgs.com/api/Account/Logout,39.5762
